1.5192 1.5192
-0.969626 -0.969626
-0.855093 -0.855093
-0.677263 -0.677263
0.388048 0.388048
0.921851 0.921851
-0.533582 -0.533582
-1.5215 -1.5215
-0.542568 -0.542568
0.45281 0.45281
0.242253 0.242253
1.18701 1.18701
-1.57311 -1.57311
0.972809 0.972809
1.59516 1.59516
0.776699 0.776699
-0.865788 -0.865788
-1.02003 -1.02003
-0.49408 -0.49408
0.780128 0.780128
-0.608606 -0.608606
0.164178 0.164178
-0.795145 -0.795145
-0.233281 -0.233281
-0.203826 -0.203826
-0.361517 -0.361517
-0.546706 -0.546706
-0.754411 -0.754411
0.144205 0.144205
0.838475 0.838475
2.38279 2.38279
0.947652 0.947652
0.235455 0.235455
-0.232921 -0.232921
-0.772699 -0.772699
0.587064 0.587064
0.259504 0.259504
-0.275482 -0.275482
-0.992121 -0.992121
-0.630449 -0.630449
-0.291676 -0.291676
0.268875 0.268875
-0.64288 -0.64288
-1.07299 -1.07299
0.492364 0.492364
-1.15723 -1.15723
-2.00558 -2.00558
1.05723 1.05723
0.962038 0.962038
-0.676143 -0.676143
-0.614288 -0.614288
0.485223 0.485223
-0.794267 -0.794267
1.47101 1.47101
-0.0979175 -0.0979175
-1.13876 -1.13876
-0.422747 -0.422747
0.0124659 0.0124659
-1.65918 -1.65918
0.929317 0.929317
0.646297 0.646297
1.93757 1.93757
-0.2534 -0.2534
-0.98202 -0.98202
0.675507 0.675507
0.781693 0.781693
-0.64244 -0.64244
0.321608 0.321608
1.21947 1.21947
0.868827 0.868827
0.883477 0.883477
-1.11995 -1.11995
1.09983 1.09983
-0.809739 -0.809739
-0.489568 -0.489568
-0.63131 -0.63131
-0.00451291 -0.00451291
0.554126 0.554126
-0.12414 -0.12414
0.554 0.554
-0.726442 -0.726442
2.04959 2.04959
-0.602014 -0.602014
-0.12371 -0.12371
-2.10503 -2.10503
-0.211026 -0.211026
0.859044 0.859044
-0.225867 -0.225867
-1.42025 -1.42025
0.533476 0.533476
-1.13806 -1.13806
1.28312 1.28312
-1.92907 -1.92907
0.625599 0.625599
-0.99656 -0.99656
-0.552691 -0.552691
1.86462 1.86462
-0.908848 -0.908848
-1.48889 -1.48889
-1.31046 -1.31046
2.12587 2.12587
0.762517 0.762517
-0.473856 -0.473856
-1.38473 -1.38473
1.93601 1.93601
0.0786691 0.0786691
-1.26201 -1.26201
-0.67932 -0.67932
2.33338 2.33338
-1.57882 -1.57882
1.06408 1.06408
-0.619398 -0.619398
0.321904 0.321904
-0.279259 -0.279259
1.89332 1.89332
-0.248573 -0.248573
-1.27091 -1.27091
-0.474163 -0.474163
0.698176 0.698176
1.07769 1.07769
0.539969 0.539969
-1.0529 -1.0529
-1.20526 -1.20526
1.11501 1.11501
-0.643337 -0.643337
3.07491 3.07491
-0.166472 -0.166472
0.665462 0.665462
0.29828 0.29828
1.34433 1.34433
1.33814 1.33814
0.598181 0.598181
-0.994647 -0.994647
1.28879 1.28879
0.180957 0.180957
-1.20821 -1.20821
0.68935 0.68935
0.51984 0.51984
0.0693867 0.0693867
0.0996444 0.0996444
1.93938 1.93938
0.527598 0.527598
-1.67752 -1.67752
-0.127608 -0.127608
0.723688 0.723688
-0.219313 -0.219313
0.768021 0.768021
-1.47517 -1.47517
0.500404 0.500404
0.317518 0.317518
1.09655 1.09655
-0.499644 -0.499644
-0.174385 -0.174385
-0.230106 -0.230106
